order_id,order_date,store_city,region,category,sub_category,product_name,customer_segment,quantity_sold,unit_price,unit_cost,discount_percent,total_revenue,total_cost,profit,is_return
ORD133789,2023-05-03,Gurgaon,North,Accessories,Bags,Bags Style 5,Premium,2,3668,2047.28,0.09148268004606852,6664.88,4094.56,2570.32,0
ORD133790,2023-01-25,Ahmedabad,West,Women,Tops,Tops Style 140,Premium,10,2457,1455.16,0.28394629715434766,17593.44,14551.58,3041.86,0
ORD133791,2023-12-31,Delhi,North,Women,Dresses,Dresses Style 269,Premium,3,2408,1377.25,0.08319850940696766,6622.97,4131.74,2491.23,0
ORD133792,2023-06-07,Bengaluru,South,Accessories,Belts,Belts Style 63,Premium,4,3004,1932.22,0.06494068057926887,11235.67,7728.88,3506.8,0
ORD133793,2024-09-17,Mumbai,West,Footwear,Sandals,Sandals Style 83,Middle,1,2027,1191.35,0.020523218852646644,1985.4,1191.35,794.04,0
ORD133794,2023-01-11,Kolkata,East,Women,Ethnic Wear,Ethnic Wear Style 206,Budget,9,3916,2157.01,0.3717619421160683,22141.62,19413.13,2728.49,0
ORD133795,2023-10-09,Chennai,South,Men,Shirts,Shirts Style 84,Middle,3,1108,645.02,0.3683438178725986,2099.63,1935.07,164.55,0
ORD133796,2024-03-20,Noida,North,Women,Tops,Tops Style 233,Budget,1,3026,1679.41,0.04907352526081863,2877.5,1679.41,1198.09,0
ORD133797,2024-07-02,Kolkata,East,Footwear,Formal Shoes,Formal Shoes Style 280,Premium,2,3639,2468.22,0.3348933851944422,4840.65,4936.43,-95.79,0
ORD133798,2023-04-21,Ahmedabad,West,Accessories,Belts,Belts Style 283,Budget,5,1359,880.46,0.02384981984733907,6632.94,4402.31,2230.63,0
ORD133799,2024-06-04,Pune,West,Accessories,Bags,Bags Style 177,Premium,2,3131,1784.53,0.02599969881846107,6099.19,3569.05,2530.14,0
ORD133800,2023-04-26,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 153,Middle,3,2116,1360.3,0.048513340573423325,6040.04,4080.91,1959.13,0
ORD133801,2023-11-06,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 93,Middle,4,2389,1402.38,0.28495917132928866,6832.93,5609.5,1223.43,0
ORD133802,2024-09-02,Kolkata,East,Accessories,Watches,Watches Style 149,Premium,3,805,470.16,0.04269470452111218,2311.89,1410.48,901.42,0
ORD133803,2024-06-16,Bengaluru,South,Men,Shirts,Shirts Style 109,Budget,5,1432,868.21,0.05933753491270399,6735.14,4341.03,2394.11,0
ORD133804,2024-02-21,Ahmedabad,West,Women,Dresses,Dresses Style 87,Budget,5,1767,1104.26,0.02678165823632832,8598.38,5521.28,3077.11,0
ORD133805,2024-03-08,Hyderabad,South,Men,Shirts,Shirts Style 211,Middle,4,1189,784.58,0.09669839062477542,4296.1,3138.33,1157.77,0
ORD133806,2023-02-04,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 200,Budget,5,1530,1033.29,0.08278922862262432,7016.66,5166.44,1850.22,0
ORD133807,2024-10-17,Delhi,North,Women,Tops,Tops Style 55,Premium,8,3714,2209.5,0.3879173567271538,18186.2,17676.02,510.18,0
ORD133808,2023-11-13,Mumbai,West,Footwear,Formal Shoes,Formal Shoes Style 126,Middle,5,1905,1269.11,0.38030663421200245,5902.58,6345.57,-443.0,0
ORD133809,2024-02-15,Kolkata,East,Accessories,Belts,Belts Style 20,Budget,3,1473,1018.92,0.0003150666362909727,4417.61,3056.77,1360.84,0
ORD133810,2023-06-20,Hyderabad,South,Men,Jeans,Jeans Style 60,Budget,4,1000,558.51,0.07382309092466105,3704.71,2234.04,1470.67,0
ORD133811,2024-02-03,Bengaluru,South,Accessories,Watches,Watches Style 90,Budget,3,1720,1168.61,0.007917638559624551,5119.14,3505.84,1613.3,0
ORD133812,2024-09-24,Delhi,North,Men,T-Shirts,T-Shirts Style 79,Premium,3,1895,1247.46,0.04112248226734553,5451.22,3742.37,1708.85,0
ORD133813,2023-02-03,Hyderabad,South,Women,Dresses,Dresses Style 299,Middle,2,3934,2291.31,0.07245020100139736,7297.96,4582.63,2715.34,0
ORD133814,2023-04-25,Mumbai,West,Accessories,Belts,Belts Style 271,Premium,3,1154,646.08,0.014008063778767055,3413.5,1938.25,1475.25,0
ORD133815,2024-11-04,Delhi,North,Accessories,Watches,Watches Style 3,Middle,12,3756,2472.43,0.2730110574359603,32766.85,29669.13,3097.72,0
ORD133816,2023-07-18,Gurgaon,North,Women,Ethnic Wear,Ethnic Wear Style 177,Middle,4,2416,1610.77,0.36585526618983466,6128.37,6443.09,-314.71,0
ORD133817,2023-06-07,Hyderabad,South,Men,Shirts,Shirts Style 168,Premium,4,1670,1132.24,0.026507905431539615,6502.93,4528.96,1973.97,0
ORD133818,2024-03-15,Pune,West,Footwear,Sandals,Sandals Style 212,Budget,2,1444,945.73,0.09579471094370595,2611.34,1891.46,719.88,0
ORD133819,2024-09-14,Pune,West,Accessories,Bags,Bags Style 17,Premium,2,834,546.96,0.011499049503024428,1648.82,1093.91,554.91,0
ORD133820,2023-05-13,Kolkata,East,Men,T-Shirts,T-Shirts Style 243,Budget,1,1990,1165.74,0.03928808177592689,1911.82,1165.74,746.08,0
ORD133821,2024-02-27,Hyderabad,South,Footwear,Sneakers,Sneakers Style 35,Premium,4,2147,1442.35,0.007647996003690594,8522.32,5769.39,2752.93,0
ORD133822,2023-10-18,Hyderabad,South,Accessories,Watches,Watches Style 95,Middle,1,3669,2328.7,0.25510979603590345,2733.0,2328.7,404.3,0
ORD133823,2024-07-28,Mumbai,West,Accessories,Belts,Belts Style 162,Middle,3,825,525.36,0.32042580121213443,1681.95,1576.09,105.86,0
ORD133824,2024-06-10,Noida,North,Men,T-Shirts,T-Shirts Style 244,Middle,4,1872,1190.84,0.012828321359810702,7391.94,4763.37,2628.57,0
ORD133825,2023-10-27,Mumbai,West,Accessories,Bags,Bags Style 197,Middle,6,3309,1867.5,0.3387115342435766,13129.22,11205.02,1924.2,0
ORD133826,2023-05-17,Ahmedabad,West,Accessories,Watches,Watches Style 221,Budget,5,3850,2151.41,0.06789790683937748,17942.97,10757.04,7185.92,0
ORD133827,2024-09-22,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 275,Middle,5,2551,1672.2,0.06572511682449554,11916.68,8361.0,3555.67,0
ORD133828,2023-08-27,Delhi,North,Men,Shirts,Shirts Style 241,Middle,2,2670,1651.31,0.050584576817258156,5069.88,3302.62,1767.26,0
ORD133829,2023-11-16,Bengaluru,South,Women,Dresses,Dresses Style 250,Middle,6,3866,2500.93,0.26996397804430516,16933.92,15005.59,1928.33,0
ORD133830,2023-02-14,Bengaluru,South,Women,Tops,Tops Style 252,Premium,2,2242,1477.92,0.06418195457699823,4196.21,2955.84,1240.37,0
ORD133831,2023-12-23,Gurgaon,North,Women,Dresses,Dresses Style 163,Middle,2,3125,1753.81,0.04237880246260409,5985.13,3507.62,2477.51,0
ORD133832,2024-04-22,Gurgaon,North,Women,Dresses,Dresses Style 279,Budget,5,905,628.95,0.021589791088156764,4427.31,3144.73,1282.58,0
ORD133833,2024-09-27,Hyderabad,South,Women,Dresses,Dresses Style 76,Budget,4,1119,758.44,0.07887739899246086,4122.94,3033.76,1089.18,0
ORD133834,2024-01-07,Chennai,South,Men,Shirts,Shirts Style 14,Budget,2,1174,652.83,0.2739637920478394,1704.73,1305.65,399.08,0
ORD133835,2024-02-16,Pune,West,Accessories,Watches,Watches Style 161,Premium,1,2637,1700.46,0.05806180525534328,-2483.89,1700.46,-783.43,1
ORD133836,2024-04-09,Ahmedabad,West,Women,Tops,Tops Style 297,Budget,2,3564,2037.99,0.02071648913358648,6980.33,4075.98,2904.35,0
ORD133837,2023-05-20,Delhi,North,Accessories,Bags,Bags Style 16,Middle,4,2769,1647.42,0.019871181231321724,10855.91,6589.69,4266.22,0
ORD133838,2023-04-01,Ahmedabad,West,Women,Dresses,Dresses Style 198,Premium,5,1958,1126.52,0.08256032526981358,8981.73,5632.58,3349.16,0
ORD133839,2023-10-07,Delhi,North,Men,T-Shirts,T-Shirts Style 56,Premium,2,3632,2492.06,0.2889284105904842,5165.22,4984.11,181.11,0
ORD133840,2023-03-22,Gurgaon,North,Women,Tops,Tops Style 103,Middle,4,1440,935.99,0.09354342217716516,5221.19,3743.97,1477.22,0
ORD133841,2024-08-17,Mumbai,West,Accessories,Bags,Bags Style 216,Budget,2,1059,696.28,0.08055109611833945,1947.39,1392.57,554.82,0
ORD133842,2023-07-16,Delhi,North,Footwear,Sandals,Sandals Style 183,Budget,7,2079,1212.99,0.25425470845084025,10852.83,8490.96,2361.87,0
ORD133843,2023-08-25,Mumbai,West,Accessories,Watches,Watches Style 222,Middle,2,2500,1684.95,0.048924521569415416,4755.38,3369.91,1385.47,0
ORD133844,2023-10-11,Mumbai,West,Women,Dresses,Dresses Style 288,Middle,14,3614,2210.64,0.30644454157940826,35091.13,30949.0,4142.13,0
ORD133845,2024-02-04,Bengaluru,South,Footwear,Sandals,Sandals Style 186,Budget,4,2326,1455.07,0.0884779835896544,8480.8,5820.29,2660.51,0
ORD133846,2024-08-29,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 272,Budget,2,963,531.2,0.014829668828929499,1897.44,1062.4,835.04,0
ORD133847,2024-08-27,Hyderabad,South,Accessories,Belts,Belts Style 8,Middle,4,3141,2166.46,0.05868196876641342,11826.72,8665.86,3160.86,0
ORD133848,2023-09-17,Mumbai,West,Women,Ethnic Wear,Ethnic Wear Style 275,Middle,4,945,521.91,0.002883904674862925,3769.1,2087.64,1681.46,0
ORD133849,2023-04-15,Hyderabad,South,Men,Shirts,Shirts Style 180,Budget,1,2222,1264.18,0.029090242320808635,2157.36,1264.18,893.18,0
ORD133850,2024-07-14,Hyderabad,South,Footwear,Sandals,Sandals Style 272,Budget,12,1276,832.31,0.3166203290627336,10463.91,9987.7,476.21,0
ORD133851,2024-05-09,Ahmedabad,West,Accessories,Watches,Watches Style 116,Budget,3,3795,2111.79,0.043775196659810424,10886.62,6335.36,4551.26,0
ORD133852,2023-08-25,Pune,West,Footwear,Sneakers,Sneakers Style 282,Budget,3,2899,1705.39,0.08644893226382509,7945.15,5116.18,2828.97,0
ORD133853,2024-01-16,Noida,North,Accessories,Watches,Watches Style 148,Budget,11,915,598.69,0.2840908228998584,-7205.63,6585.57,-620.06,1
ORD133854,2023-05-10,Noida,North,Footwear,Sandals,Sandals Style 278,Middle,2,3392,1921.69,0.05005286707767023,6444.44,3843.37,2601.07,0
ORD133855,2024-09-05,Chennai,South,Footwear,Formal Shoes,Formal Shoes Style 72,Premium,3,1092,609.03,0.06585267858341268,3060.27,1827.09,1233.18,0
ORD133856,2024-03-12,Chennai,South,Women,Ethnic Wear,Ethnic Wear Style 36,Premium,1,3448,2389.35,0.0725388384592226,3197.89,2389.35,808.54,0
ORD133857,2023-01-01,Kolkata,East,Women,Dresses,Dresses Style 245,Budget,7,2533,1730.15,0.34504323282767735,11613.04,12111.08,-498.04,0
ORD133858,2023-12-14,Chennai,South,Men,T-Shirts,T-Shirts Style 289,Premium,2,2345,1308.48,0.02936781015649627,4552.26,2616.95,1935.31,0
ORD133859,2023-01-04,Bengaluru,South,Accessories,Belts,Belts Style 142,Middle,6,1814,1012.8,0.3625008053247912,6938.54,6076.82,861.72,0
ORD133860,2024-08-20,Pune,West,Women,Dresses,Dresses Style 190,Premium,4,1048,612.4,0.00807769956297324,4158.14,2449.59,1708.55,0
ORD133861,2023-04-19,Pune,West,Women,Ethnic Wear,Ethnic Wear Style 142,Middle,2,3765,2252.63,0.057626014137316585,7096.08,4505.27,2590.81,0
ORD133862,2023-06-15,Noida,North,Footwear,Formal Shoes,Formal Shoes Style 146,Middle,4,3997,2481.07,0.054297922099038554,-15119.88,9924.28,-5195.6,1
ORD133863,2024-11-23,Kolkata,East,Women,Tops,Tops Style 22,Middle,2,1335,932.97,0.2942681181974708,1884.3,1865.94,18.37,0
ORD133864,2023-01-04,Noida,North,Footwear,Sandals,Sandals Style 245,Middle,12,1461,977.55,0.2883475107410183,12476.69,11730.6,746.09,0
ORD133865,2024-03-19,Delhi,North,Women,Tops,Tops Style 196,Premium,5,1551,885.18,0.04986049562047182,7368.33,4425.92,2942.41,0
ORD133866,2023-09-29,Ahmedabad,West,Men,Shirts,Shirts Style 78,Middle,4,3820,2426.24,0.05776008996714038,14397.43,9704.98,4692.45,0
ORD133867,2024-11-27,Pune,West,Footwear,Sneakers,Sneakers Style 211,Budget,13,3447,1901.87,0.3243546405242358,30276.34,24724.28,5552.07,0
ORD133868,2024-03-12,Gurgaon,North,Footwear,Sandals,Sandals Style 289,Middle,2,879,522.61,0.06449883745153374,1644.61,1045.23,599.38,0
ORD133869,2024-12-13,Delhi,North,Accessories,Belts,Belts Style 7,Middle,1,2902,1666.02,0.0515802159180787,2752.31,1666.02,1086.3,0
ORD133870,2023-11-01,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 213,Middle,8,1152,792.1,0.3908482236978994,5613.94,6336.81,-722.87,0
ORD133871,2024-03-26,Pune,West,Accessories,Belts,Belts Style 274,Budget,3,3448,2021.88,0.03301997205347142,-10002.44,6065.64,-3936.8,1
ORD133872,2024-08-24,Gurgaon,North,Women,Tops,Tops Style 210,Middle,4,2938,1835.33,0.09737456220276514,10607.65,7341.33,3266.32,0
ORD133873,2023-10-07,Pune,West,Footwear,Sneakers,Sneakers Style 214,Premium,12,3494,2025.35,0.375860198581356,26168.93,24304.15,1864.79,0
ORD133874,2024-04-04,Kolkata,East,Accessories,Belts,Belts Style 10,Budget,2,1855,1239.53,0.011891526159878341,3665.88,2479.06,1186.82,0
ORD133875,2024-07-26,Kolkata,East,Footwear,Formal Shoes,Formal Shoes Style 61,Premium,3,1084,690.41,0.3361087905065466,2158.97,2071.22,87.75,0
ORD133876,2023-07-30,Pune,West,Accessories,Watches,Watches Style 157,Premium,12,1390,888.95,0.32497935008689094,11259.34,10667.45,591.89,0
ORD133877,2023-04-28,Kolkata,East,Women,Tops,Tops Style 37,Budget,5,3897,2597.44,0.07718185056641014,17981.11,12987.19,4993.92,0
ORD133878,2024-08-20,Bengaluru,South,Accessories,Watches,Watches Style 17,Budget,3,2620,1486.89,0.00144428920864913,7848.65,4460.66,3387.99,0
ORD133879,2023-06-10,Bengaluru,South,Men,T-Shirts,T-Shirts Style 108,Middle,1,3136,1786.31,0.0411710545247632,3006.89,1786.31,1220.57,0
ORD133880,2024-03-25,Pune,West,Accessories,Bags,Bags Style 242,Budget,3,2039,1191.05,0.026578478001660147,5954.42,3573.16,2381.26,0
ORD133881,2023-09-07,Gurgaon,North,Accessories,Belts,Belts Style 298,Budget,3,1300,895.38,0.07393629644130134,3611.65,2686.13,925.51,0
ORD133882,2023-07-10,Delhi,North,Women,Tops,Tops Style 24,Middle,6,2569,1500.2,0.3255257132515358,10396.35,9001.18,1395.17,0
ORD133883,2023-04-30,Mumbai,West,Women,Ethnic Wear,Ethnic Wear Style 92,Middle,3,2435,1373.25,0.03392609963389074,7057.17,4119.76,2937.41,0
ORD133884,2023-10-14,Bengaluru,South,Footwear,Sneakers,Sneakers Style 217,Budget,1,1576,1041.26,0.268352365229169,1153.08,1041.26,111.82,0
ORD133885,2023-02-06,Mumbai,West,Women,Tops,Tops Style 221,Middle,3,2420,1367.01,0.009904209864758252,7188.1,4101.03,3087.07,0
ORD133886,2023-03-28,Chennai,South,Men,T-Shirts,T-Shirts Style 137,Middle,4,885,612.46,0.023074274081685633,3458.32,2449.85,1008.47,0
ORD133887,2023-02-05,Hyderabad,South,Men,T-Shirts,T-Shirts Style 120,Budget,5,3497,1939.51,0.05000873381273249,16610.6,9697.54,6913.06,0
ORD133888,2024-02-06,Kolkata,East,Men,Jeans,Jeans Style 123,Middle,3,2410,1517.76,0.05257974725589037,6849.85,4553.29,2296.56,0
ORD133889,2023-12-31,Mumbai,West,Footwear,Sneakers,Sneakers Style 109,Budget,5,1664,1127.9,0.03802583783305419,8003.63,5639.49,2364.14,0
ORD133890,2024-02-17,Hyderabad,South,Accessories,Watches,Watches Style 213,Middle,5,1696,941.2,0.03769703058056567,8160.33,4706.02,3454.31,0
ORD133891,2023-03-01,Bengaluru,South,Women,Tops,Tops Style 177,Middle,4,3229,2169.06,0.004161430132086641,12862.25,8676.25,4186.0,0
ORD133892,2024-07-13,Delhi,North,Women,Tops,Tops Style 276,Budget,4,2476,1654.25,0.2672369620051738,7257.29,6617.01,640.28,0
ORD133893,2024-10-13,Ahmedabad,West,Accessories,Watches,Watches Style 27,Premium,5,2424,1605.16,0.337416953713146,8030.51,8025.82,4.68,0
ORD133894,2024-08-30,Gurgaon,North,Accessories,Watches,Watches Style 175,Middle,1,3853,2286.12,0.050258063238846754,3659.36,2286.12,1373.24,0
ORD133895,2024-07-24,Mumbai,West,Footwear,Sandals,Sandals Style 237,Middle,5,2394,1634.41,0.3750836484044222,7480.25,8172.06,-691.82,0
ORD133896,2024-02-05,Chennai,South,Men,T-Shirts,T-Shirts Style 82,Middle,2,2577,1654.06,0.004709073852557322,5129.73,3308.11,1821.62,0
ORD133897,2023-09-21,Chennai,South,Footwear,Sneakers,Sneakers Style 218,Budget,1,2241,1495.87,0.0010933286633601491,2238.55,1495.87,742.68,0
ORD133898,2024-01-08,Ahmedabad,West,Men,T-Shirts,T-Shirts Style 125,Middle,3,981,544.65,0.3295047784107943,1973.27,1633.95,339.32,0
ORD133899,2023-12-02,Ahmedabad,West,Women,Ethnic Wear,Ethnic Wear Style 284,Middle,1,1026,645.65,0.0671315068429834,957.12,645.65,311.48,0
ORD133900,2024-06-25,Pune,West,Women,Dresses,Dresses Style 120,Premium,2,3805,2138.44,0.02722177865176081,7402.84,4276.88,3125.96,0
ORD133901,2024-12-14,Noida,North,Footwear,Sneakers,Sneakers Style 192,Premium,5,3821,2239.9,0.09164570272560363,17354.11,11199.49,6154.62,0
ORD133902,2023-10-30,Gurgaon,North,Men,Jeans,Jeans Style 76,Middle,3,3511,2068.67,0.36567051491153035,6681.39,6206.01,475.38,0
ORD133903,2023-08-07,Gurgaon,North,Accessories,Bags,Bags Style 283,Budget,5,1168,669.2,0.037406496512387435,5621.55,3345.99,2275.56,0
ORD133904,2024-04-25,Delhi,North,Footwear,Sandals,Sandals Style 194,Middle,3,940,523.99,0.09642316683713355,2548.09,1571.97,976.12,0
ORD133905,2023-06-29,Gurgaon,North,Accessories,Belts,Belts Style 79,Budget,4,3321,2068.57,0.07320768281371644,12311.51,8274.27,4037.24,0
ORD133906,2023-11-19,Pune,West,Accessories,Bags,Bags Style 74,Premium,11,2814,1597.64,0.3764583480001764,19301.11,17574.05,1727.06,0
ORD133907,2023-11-28,Mumbai,West,Footwear,Sandals,Sandals Style 185,Premium,9,1492,914.59,0.3441468114584162,8806.8,8231.34,575.46,0
ORD133908,2024-08-23,Kolkata,East,Accessories,Watches,Watches Style 37,Budget,2,1029,682.1,0.018094089244261726,2020.76,1364.21,656.56,0
ORD133909,2024-01-21,Ahmedabad,West,Men,Jeans,Jeans Style 43,Middle,10,3780,2288.19,0.3889736797859435,23096.79,22881.87,214.92,0
ORD133910,2023-11-27,Mumbai,West,Men,Shirts,Shirts Style 71,Budget,8,3770,2418.86,0.3174592550546561,20585.43,19350.89,1234.54,0
ORD133911,2023-06-09,Pune,West,Men,Jeans,Jeans Style 121,Budget,1,3534,2108.82,0.06754176888414357,3295.31,2108.82,1186.49,0
ORD133912,2023-10-04,Delhi,North,Footwear,Sandals,Sandals Style 268,Budget,14,2735,1688.29,0.3620393065456513,24427.51,23636.02,791.5,0
ORD133913,2023-08-11,Mumbai,West,Men,Jeans,Jeans Style 118,Premium,4,2316,1505.88,0.020847224509680087,9070.87,6023.53,3047.34,0
ORD133914,2023-08-31,Ahmedabad,West,Footwear,Sandals,Sandals Style 176,Middle,3,3069,1918.31,0.0932423403505116,8348.52,5754.93,2593.59,0
ORD133915,2023-10-26,Pune,West,Women,Dresses,Dresses Style 174,Budget,13,1419,879.83,0.3065881472376749,12791.37,11437.81,1353.56,0
ORD133916,2024-03-31,Hyderabad,South,Women,Dresses,Dresses Style 156,Middle,2,2096,1261.71,,4000.0,2523.42,1476.57,0
ORD133917,2024-10-30,Pune,West,Men,Jeans,Jeans Style 258,Budget,12,3059,1800.53,0.3032326385385859,25576.94,21606.32,3970.61,0
ORD133918,2024-12-23,Kolkata,East,Men,Jeans,Jeans Style 89,Budget,2,3214,2125.21,0.0003696968472283513,6425.62,4250.43,2175.19,0
ORD133919,2023-02-01,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 28,Premium,1,1590,1000.08,0.0671978156538292,1483.16,1000.08,483.08,0
ORD133920,2024-02-04,Mumbai,West,Accessories,Belts,Belts Style 260,Middle,1,2202,1299.11,0.08143162217002663,2022.69,1299.11,723.57,0
ORD133921,2023-04-20,Hyderabad,South,Men,T-Shirts,T-Shirts Style 137,Middle,2,1245,688.92,0.09001697611229156,2265.86,1377.83,888.02,0
ORD133922,2023-04-24,Noida,North,Footwear,Sandals,Sandals Style 278,Premium,2,2871,1721.13,0.031541662742693446,5560.89,3442.25,2118.64,0
ORD133923,2023-05-18,Kolkata,East,Accessories,Bags,Bags Style 16,Premium,1,2463,1635.19,0.07043252346205967,2289.52,1635.19,654.33,0
ORD133924,2024-06-24,Bengaluru,South,Footwear,Sandals,Sandals Style 93,Budget,1,1431,846.49,0.05300662478354539,1355.15,846.49,508.66,0
ORD133925,2024-06-13,Hyderabad,South,Women,Tops,Tops Style 48,Premium,4,2743,1558.99,0.08757295281357995,10011.15,6235.94,3775.21,0
ORD133926,2024-09-24,Kolkata,East,Accessories,Bags,Bags Style 172,Premium,3,2696,1637.43,0.015254921016557366,7964.62,4912.29,3052.33,0
ORD133927,2023-01-29,Noida,North,Footwear,Sandals,Sandals Style 154,Budget,14,3397,2277.08,0.30306098918431007,33145.03,31879.11,1265.91,0
ORD133928,2024-09-24,Kolkata,East,Accessories,Belts,Belts Style 184,Premium,4,1221,788.38,0.06318518508947751,4575.4,3153.54,1421.86,0
ORD133929,2023-04-05,Bengaluru,South,Women,Dresses,Dresses Style 20,Premium,3,2037,1191.86,0.070391416638657,5680.84,3575.57,2105.26,0
ORD133930,2023-12-15,Noida,North,Men,T-Shirts,T-Shirts Style 68,Premium,1,3501,2029.24,0.07735619732415407,3230.18,2029.24,1200.93,0
ORD133931,2024-03-24,Mumbai,West,Men,T-Shirts,T-Shirts Style 71,Premium,2,1618,1090.77,0.027061590316568674,3148.43,2181.53,966.9,0
ORD133932,2023-05-31,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 170,Middle,4,1420,865.2,0.07919443665022147,5230.18,3460.82,1769.36,0
ORD133933,2024-09-13,Mumbai,West,Accessories,Watches,Watches Style 116,Middle,5,2906,1732.58,0.02285486251034227,-14197.92,8662.89,-5535.03,1
ORD133934,2023-01-20,Pune,West,Men,Jeans,Jeans Style 167,Budget,12,3133,1868.54,0.33669570292159084,24937.59,22422.48,2515.1,0
ORD133935,2023-05-06,Gurgaon,North,Footwear,Sneakers,Sneakers Style 171,Budget,2,1797,1093.18,0.021833250199829825,3515.53,2186.35,1329.18,0
ORD133936,2023-03-20,Bengaluru,South,Women,Dresses,Dresses Style 19,Middle,4,2725,1671.85,0.0704612466735569,10131.97,6687.42,3444.55,0
ORD133937,2023-04-12,Pune,West,Accessories,Bags,Bags Style 26,Budget,4,1711,1026.44,0.09795602174293519,6173.59,4105.78,2067.81,0
ORD133938,2023-02-03,Bengaluru,South,Women,Ethnic Wear,Ethnic Wear Style 33,Middle,2,2992,2055.25,0.0897077049009203,5447.19,4110.51,1336.68,0
ORD133939,2024-02-26,Pune,West,Women,Dresses,Dresses Style 3,Premium,3,2400,1650.22,0.05638747687198788,6794.01,4950.66,1843.35,0
ORD133940,2024-06-24,Hyderabad,South,Accessories,Belts,Belts Style 229,Middle,4,2630,1673.0,0.01857936115126988,10324.55,6691.98,3632.56,0
ORD133941,2024-07-02,Delhi,North,Men,Jeans,Jeans Style 70,Premium,11,1420,792.95,0.3184680216707241,10645.53,8722.5,1923.03,0
ORD133942,2024-04-08,Hyderabad,South,Men,Shirts,Shirts Style 138,Middle,3,1536,924.86,0.03759452978754572,4434.76,2774.59,1660.18,0
ORD133943,2024-04-30,Chennai,South,Men,Jeans,Jeans Style 104,Middle,2,2562,1711.83,0.04065225311492883,4915.7,3423.66,1492.04,0
ORD133944,2023-05-01,Kolkata,East,Men,Jeans,Jeans Style 131,Budget,3,1718,1055.14,0.03855195493896647,4955.3,3165.42,1789.88,0
ORD133945,2023-07-30,Kolkata,East,Men,Jeans,Jeans Style 149,Premium,10,3629,2433.44,0.3575786307184964,23313.47,24334.38,-1020.91,0
ORD133946,2024-06-16,Pune,West,Accessories,Watches,Watches Style 90,Budget,3,3809,2596.51,0.00977177607401485,11315.34,7789.53,3525.81,0
ORD133947,2023-09-12,Gurgaon,North,Men,Jeans,Jeans Style 221,Premium,1,1429,841.61,0.07401333425096625,1323.23,841.61,481.62,0
ORD133948,2023-12-02,Chennai,South,Footwear,Sandals,Sandals Style 105,Budget,3,893,537.14,0.09453108077826683,2425.75,1611.43,814.32,0
ORD133949,2024-08-12,Hyderabad,South,Women,Ethnic Wear,Ethnic Wear Style 110,Budget,1,1420,953.28,0.0943593502588607,1286.01,953.28,332.73,0
ORD133950,2024-08-12,Kolkata,East,Women,Tops,Tops Style 263,Middle,3,1418,864.21,0.020173131919699484,4168.18,2592.64,1575.55,0
ORD133951,2023-12-24,Noida,North,Footwear,Sneakers,Sneakers Style 28,Budget,1,3418,2069.34,0.042259409242455886,3273.56,2069.34,1204.21,0
ORD133952,2023-07-28,Gurgaon,North,Men,Jeans,Jeans Style 34,Middle,12,3471,2147.02,0.3400795433159374,27487.01,25764.23,1722.77,0
ORD133953,2023-09-27,Kolkata,East,Men,T-Shirts,T-Shirts Style 248,Middle,3,1268,773.27,0.08576292643166089,3477.76,2319.82,1157.93,0
ORD133954,2023-12-13,Hyderabad,South,Men,T-Shirts,T-Shirts Style 291,Budget,2,859,494.87,0.01952455696128752,1684.46,989.75,694.71,0
ORD133955,2024-06-12,Gurgaon,North,Accessories,Bags,Bags Style 139,Middle,5,2210,1453.4,0.013701847354646647,10898.59,7266.98,3631.61,0
ORD133956,2024-03-01,Chennai,South,Accessories,Belts,Belts Style 103,Premium,1,2490,1374.03,0.05341340473834974,2357.0,1374.03,982.98,0
ORD133957,2023-12-10,Noida,North,Women,Tops,Tops Style 122,Middle,2,3495,2080.06,0.023992063303246915,6822.3,4160.13,2662.17,0
ORD133958,2024-12-04,Kolkata,East,Footwear,Sneakers,Sneakers Style 295,Premium,3,3803,2229.37,0.02522834411234075,11121.17,6688.11,4433.06,0
ORD133959,2024-05-28,Bengaluru,South,Footwear,Formal Shoes,Formal Shoes Style 142,Budget,2,2857,1988.58,0.04366664470287736,5464.49,3977.16,1487.32,0
ORD133960,2024-03-11,Pune,West,Accessories,Belts,Belts Style 48,Middle,4,3476,2155.71,0.050344704575274284,13204.01,8622.84,4581.17,0
ORD133961,2024-05-07,Gurgaon,North,Accessories,Bags,Bags Style 80,Budget,3,2191,1228.98,0.06330247498309759,6156.91,3686.95,2469.96,0
ORD133962,2023-11-22,Mumbai,West,Accessories,Belts,Belts Style 71,Budget,4,2507,1556.65,0.381803395317117,-6199.28,6226.58,27.31,1
ORD133963,2024-11-21,Pune,West,Footwear,Sneakers,Sneakers Style 298,Middle,14,1961,1205.29,0.33892924163953286,18149.04,16874.03,1275.01,0
ORD133964,2024-04-25,Bengaluru,South,Accessories,Watches,Watches Style 57,Premium,4,3209,2077.0,0.0002932026630035667,12832.24,8308.0,4524.24,0
